Parameters;precision-pbr-mean;precision-pbr-std;recall-pbr-mean;recall-pbr-std;f1-score-pbr-mean;f1-score-pbr-std;auc_roc-pbr-mean;auc_roc-pbr-std;accuracy-pbr-mean;accuracy-pbr-std;time-pbr-mean;time-pbr-std;precision-inq-mean;precision-inq-std;recall-inq-mean;recall-inq-std;f1-score-inq-mean;f1-score-inq-std;auc_roc-inq-mean;auc_roc-inq-std;accuracy-inq-mean;accuracy-inq-std;time-inq-mean;time-inq-std;precision-irr-mean;precision-irr-std;recall-irr-mean;recall-irr-std;f1-score-irr-mean;f1-score-irr-std;auc_roc-irr-mean;auc_roc-irr-std;accuracy-irr-mean;accuracy-irr-std;time-irr-mean;time-irr-std;precision;recall;f1-score;auc_roc;accuracy;time
OCSVM_kernel-linear_auto_02_;0.16681522117744654;0.003912461381742854;0.7933712121212121;0.03590620689611179;0.2756457404133402;0.007417325336576597;0.9224374655504828;0.00997952743897841;0.882558249754123;0.0012035875780342302;1.678562307357788;0.08352862109446887;0.06615888316870402;0.0024004101514220454;0.7918181818181818;0.032128358267404164;0.12211208157436867;0.004435771005261675;0.8627337146980004;0.017652955095667146;0.7681784524250277;0.0037874788780596887;1.148890733718872;0.0343531852469739;0.15817743788622607;0.0021612063694080204;0.7974086535226432;0.018836838101775635;0.2639824572444093;0.003947367571988651;0.6895980048409175;0.014931353509396022;0.41355001975177164;0.0050508339134643756;5.076524829864502;0.0967710899087619;0.1303838474107922;0.7941993491540122;0.22058009307737272;0.824923061696467;0.6880955739769741;2.6346592903137207
OCSVM_kernel-linear_auto_03_;0.20870730120705766;0.00778005757129906;0.6966491841491841;0.04479808744321872;0.3211307053968697;0.01382381783050618;0.918218173938406;0.010796023338603553;0.9170964375740871;0.0010104864416933489;2.302770161628723;0.1024191615271358;0.08106027031989152;0.004661165358798389;0.6918181818181819;0.052294461884616936;0.14511080718360952;0.008600151595442133;0.8598468528825671;0.0184734273081003;0.8341910403554239;0.0021269086410540374;1.7598412036895752;0.08042079640979374;0.19183503093905685;0.003343068722667681;0.6983157257250522;0.022788299639268636;0.30096869421908445;0.006074817042840585;0.6927573839746942;0.015485054013676176;0.5722495921440636;0.004032452964759129;8.544328951835633;1.0927952214725276;0.160534200822002;0.6955943638974728;0.25573673559985455;0.8236074702652224;0.7745123566911915;4.20231343905131
OCSVM_kernel-linear_auto_04_;0.2327289981883495;0.011186112768863433;0.5985188422688423;0.04383155693124542;0.3350911853781099;0.018451689906923602;0.9143242925647062;0.011541676879598273;0.9331594414892695;0.0007827308534387079;3.0136483669281007;0.11013884585795299;0.09646506614484976;0.006438560838617619;0.5909090909090909;0.04995866059648762;0.1658432500937345;0.011448591798805774;0.8593656806156806;0.018716154429394886;0.8791003332099223;0.0017956312476860327;2.2241580963134764;0.057524099244778484;0.2657963642960438;0.0048694733146531066;0.5992248166341432;0.022615208115192874;0.36816348474333804;0.007611483410934136;0.7052843297038432;0.014041496580730986;0.728793938325298;0.005487245345044613;11.99561541080475;1.2269684123802098;0.19833014287641437;0.5962175832706922;0.2896993067383941;0.8263247676280767;0.8470179043414966;5.744473958015443
OCSVM_kernel-linear_auto_05_;0.26910481140745474;0.012776466425009458;0.49622668997668995;0.03863445459761384;0.34887900212799244;0.020211330303131485;0.9119436182440722;0.01155660117234925;0.947888689010553;0.0007436732928273456;3.8771113395690917;0.09230981228113064;0.10938065412345892;0.008038964059340766;0.49727272727272726;0.046185039257747404;0.17930397688551264;0.013792333845078207;0.8565239984882842;0.01918172759022311;0.9074416882636059;0.001056949457506106;2.8453099966049193;0.0390694946132128;0.43581271491866874;0.006548355390516922;0.4996117354148441;0.02259388429440655;0.4653441258674068;0.011889856265777848;0.7311907874884321;0.012941413261392077;0.8486911729133547;0.00202975168977801;15.186596012115478;1.4913974266744054;0.27143272681652747;0.4977037175547538;0.33117570162697063;0.8332194680735961;0.9013405167291713;7.3030057827631625
OCSVM_kernel-linear_auto_06_;0.3057765651972734;0.015494888966506732;0.3973679098679098;0.030649349105421154;0.3455459530731183;0.02142169787860604;0.9094538560721711;0.01177890988491561;0.9576362714217689;0.0008080343105772113;4.746064591407776;0.1420153926672653;0.13680458673846851;0.012838833243024761;0.4;0.04895604370122276;0.20384343313564637;0.02058744551856178;0.8529309248952106;0.019080115517477476;0.9365420214735283;0.0006965896972316529;3.2229988098144533;0.028403850643775982;0.6361336715973065;0.009835683514376059;0.398967767983312;0.026398771212663364;0.4899627460677472;0.0217875069710874;0.7556561804610784;0.012441667843401;0.890641582502108;0.002390969712008736;18.076058864593506;1.7257417174601726;0.35957160784434944;0.39877855928374056;0.34645071075883727;0.8393469871428202;0.928273291799135;8.681707421938578
OCSVM_kernel-linear_auto_07_;0.35252082849407285;0.02568076230586859;0.29855283605283606;0.03819506528672958;0.32299328051196713;0.03314760201242506;0.9077664167876074;0.011807257339432126;0.9648734115128536;0.0007910081790425389;5.667126917839051;0.46267728554443494;0.15466454323217582;0.013949045723682081;0.29454545454545455;0.037526849891909624;0.20274992644060127;0.020842646636906933;0.8501586442657871;0.01911120345102873;0.9529803776379119;0.0005300933381442535;3.962960720062256;0.12337465229979394;0.8148954253762343;0.008215744014144098;0.2988257856133504;0.01744244172346735;0.4370900945383912;0.019860960952430957;0.7722136962153321;0.012362930752091631;0.8985798745487358;0.0022078974685168285;17.678754878044128;0.6214753440165913;0.44069359903416094;0.29730802540388035;0.32094443383031984;0.8433795857562423;0.9388112212331671;9.102947505315145
OCSVM_kernel-linear_auto_08_;0.4434024083395161;0.03842070128216482;0.19971348096348093;0.03163761335484101;0.2750548161136487;0.0376895472176791;0.9069524594701186;0.011813864133572318;0.9704630582031678;0.0008143387498776292;6.526801943778992;0.6619911601435301;0.18893019434572572;0.0424561713025573;0.19727272727272724;0.05692535347073916;0.19279363331541716;0.04941476252638835;0.8489772727272726;0.019051646449517755;0.9667345427619398;0.0008802290579762039;4.707595324516296;0.18858120038985035;0.9505910051934319;0.0037239603528986492;0.20077451046362965;0.015218387314565091;0.33127824858319216;0.021107112204564023;0.7866891909436855;0.011905879152234337;0.8932078258696926;0.0019883966640670413;19.547194123268127;0.7329370991913867;0.5276412026262246;0.19925357289994594;0.266375566004086;0.8475396410470255;0.9434684756116001;10.260530463854472
OCSVM_kernel-linear_auto_09_;0.4248502973892295;0.059912199395473015;0.09882478632478633;0.027324148526351098;0.1598999307379966;0.04010819826720383;0.906677512139167;0.011852783695634224;0.9709533965805802;0.0006812768222009602;8.693384385108947;0.8547653575769859;0.21262569539675788;0.06032446843800972;0.09909090909090909;0.03866576421479407;0.134857669227048;0.04797742016601238;0.8463042843399986;0.01932358138158434;0.9744539059607554;0.0006195187164265496;5.273359870910644;0.3968384755155069;1.0;0.0;0.09883049592894153;0.011788893589809843;0.1796709474394973;0.01977275040824142;0.7976459128271476;0.011542615091418707;0.8811291550433286;0.001540586857149488;21.63428430557251;0.8924086149268449;0.5458253309286625;0.098915397114879;0.1581428491348473;0.8502092364354378;0.9421788191948881;11.8670095205307
OCSVM_kernel-poly_2_scale_01_;0.11943860737945362;0.003820933305882002;0.8754662004662004;0.03533282483149952;0.21018953859218947;0.006798346284378932;0.9179594810952028;0.012314543361878776;0.8145997634441049;0.003441667855945812;1.0131340980529786;0.011319809076465799;0.05019087862310836;0.0016965888926821716;0.8636363636363636;0.03226952608963427;0.09486648204544587;0.0031966202477256653;0.8457382498453926;0.01982044019116304;0.6644020733061828;0.006288218514645721;0.7978710412979126;0.014960579329179182;0.13479811897194222;0.0018633120007549473;0.8754895363703653;0.0136930723388757;0.2336248456427313;0.003275291346860577;0.6227240717337645;0.019514445351133367;0.24236104037393255;0.0031397810663502243;2.950109434127808;0.0955467177484569;0.10147586832483473;0.8715307001576432;0.17956028876012223;0.7954739342247866;0.5737876257080734;1.5870381911595663
OCSVM_kernel-poly_2_scale_02_;0.16164746910225833;0.005426971902370063;0.784299728049728;0.03707502387063693;0.26804028783320677;0.009603289705555004;0.9191369548155622;0.01170655590940799;0.8793417751047887;0.00055018845615297;1.6154855728149413;0.05063971970636523;0.06345325696834822;0.0028537753621284702;0.78;0.045052769794050415;0.11735521911940867;0.005362044005173397;0.8478594619666049;0.019626232343151067;0.7611995557201037;0.004521546949110127;1.2318628072738647;0.02361104588269304;0.14267099806623884;0.0027772996347532326;0.7880701164120854;0.023053083582704515;0.24159905473494897;0.005049950326128155;0.6492543857403928;0.01546775266175999;0.34751085527864045;0.00304426336235941;5.020981049537658;0.12771676040450794;0.1225905747122818;0.7841232814872713;0.20899818722918814;0.8054169341741867;0.6626840620345109;2.6227764765421546
OCSVM_kernel-poly_2_scale_03_;0.20430501455125713;0.008712282604754618;0.6903894716394715;0.04208747873827241;0.3152776620472503;0.01472213140513361;0.9153481969034443;0.011989873172043052;0.9155667335597846;0.0009315189446849213;2.375434231758118;0.06728928008784717;0.07348543345552735;0.004399482973785296;0.6836363636363637;0.04992556442816718;0.13270226759667808;0.008100423257701566;0.8455027313955886;0.019698470625517824;0.8181784524250277;0.0022009424580084233;1.7296239376068114;0.04059229516503169;0.16181639546581006;0.00342498865870459;0.6931202476280197;0.02219228795284178;0.26237157412150736;0.006057103483965301;0.6531668594353397;0.01630896695866522;0.4860565254256934;0.0029503273549397243;7.695123600959778;0.537645516480405;0.14653561449086486;0.689048694301285;0.2367838345884786;0.8046725959114575;0.7399339038035019;3.9333939234415687
OCSVM_kernel-poly_2_scale_04_;0.22945963983607948;0.010623264103802375;0.5943473193473193;0.046060622690490646;0.3310093032773578;0.018074237043842385;0.9108409396691434;0.01260450054465794;0.932414108844179;0.0008807453651280816;3.152237582206726;0.06735314343258994;0.08288367954097264;0.0062536201306651;0.5872727272727273;0.054877775537405714;0.1452584613973476;0.011270805388350185;0.8457513055727341;0.0199441609201599;0.8594594594594595;0.0015461394311604044;2.3840561866760255;0.008872719995045485;0.19960083501429365;0.0037078605114191964;0.5932548280734808;0.025518364835548674;0.2986580944899185;0.00707951864198357;0.6619486661006366;0.014729934792565028;0.632677473824512;0.005194210926430167;10.89316122531891;0.6681439524163924;0.17064805146378192;0.5916249582311758;0.2583086197215413;0.806180303780838;0.8081836807093835;5.476484998067221
